year,locationabbr,locationdesc,class,topic,question,response,break_out,break_out_category,sample_size,data_value,confidence_limit_low,confidence_limit_high,display_order,data_value_unit,data_value_type,datasource,classid,topicid,locationid,breakoutid,breakoutcategoryid,questionid,responseid,geolocation,data_value_footnote_symbol,data_value_footnote
2023,WA,Washington,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,19783,70.0888,69.3088,70.86880000000001,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,53,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '47.52227862900048', 'longitude': '-120.47001078999972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WV,West Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,168,7.2978,5.9677999999999995,8.6278,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,54,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '38.66551020200046', 'longitude': '-80.71264013499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WV,West Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,10,,,,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,54,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '38.66551020200046', 'longitude': '-80.71264013499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",*,Age-adjusted prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.
2023,WV,West Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,257,8.3527,7.082700000000001,9.6227,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,54,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '38.66551020200046', 'longitude': '-80.71264013499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WV,West Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,173,6.4263,5.3163,7.536300000000001,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,54,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '38.66551020200046', 'longitude': '-80.71264013499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WV,West Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,3687,77.5244,75.6444,79.4044,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,54,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '38.66551020200046', 'longitude': '-80.71264013499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WI,Wisconsin,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,491,6.1526,5.3826,6.922599999999999,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,55,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '44.39319117400049', 'longitude': '-89.81637074199966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WI,Wisconsin,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,76,1.2023,0.8222999999999999,1.5823,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,55,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '44.39319117400049', 'longitude': '-89.81637074199966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WI,Wisconsin,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,1008,10.9958,10.085799999999999,11.9058,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,55,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '44.39319117400049', 'longitude': '-89.81637074199966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WI,Wisconsin,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,461,6.1166,5.3666,6.8666,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,55,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '44.39319117400049', 'longitude': '-89.81637074199966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WI,Wisconsin,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,10652,75.5327,74.2727,76.79270000000001,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,55,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '44.39319117400049', 'longitude': '-89.81637074199966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WY,Wyoming,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,299,10.4771,9.0671,11.8871,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,56,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '43.23554134300048', 'longitude': '-108.10983035299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WY,Wyoming,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,40,1.2831,0.7830999999999999,1.7831,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,56,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '43.23554134300048', 'longitude': '-108.10983035299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WY,Wyoming,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,426,12.6872,11.1872,14.1872,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,56,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '43.23554134300048', 'longitude': '-108.10983035299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WY,Wyoming,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,219,7.3192,6.099200000000001,8.539200000000001,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,56,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '43.23554134300048', 'longitude': '-108.10983035299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WY,Wyoming,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,3435,68.2334,66.1934,70.27340000000001,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,56,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '43.23554134300048', 'longitude': '-108.10983035299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
